	base	clouds	cod	coord	dt	id	main	name	rain	sys	visibility	weather	wind
346	stations	{'all': 44}	200	{'lon': 164.28, 'lat': -20.56}	1546712102	2140558	{'temp': 75.93, 'pressure': 1007.02, 'humidity': 81, 'temp_min': 75.93, 'temp_max': 75.93, 'sea_level': 1022.7, 'grnd_level': 1007.02}	Koumac		{'message': 0.2196, 'country': 'NC', 'sunrise': 1546626499, 'sunset': 1546674489}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 13.44, 'deg': 94.5}
347	stations	{'all': 0}	200	{'lon': 54.36, 'lat': 39.51}	1546712102	161616	{'temp': 28.59, 'pressure': 991.21, 'humidity': 81, 'temp_min': 28.59, 'temp_max': 28.59, 'sea_level': 1031.78, 'grnd_level': 991.21}	Balkanabat		{'message': 0.0053, 'country': 'TM', 'sunrise': 1546659792, 'sunset': 1546693991}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 2.93, 'deg': 60.5}
348	stations	{'all': 64}	200	{'lon': 166.1, 'lat': 60.47}	1546712103	2120591	{'temp': -4.67, 'pressure': 985.62, 'humidity': 78, 'temp_min': -4.67, 'temp_max': -4.67, 'sea_level': 1005.97, 'grnd_level': 985.62}	Tilichiki		{'message': 0.0041, 'country': 'RU', 'sunrise': 1546639168, 'sunset': 1546660973}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 10.65, 'deg': 24}
349	stations	{'all': 0}	200	{'lon': 117.15, 'lat': -20.77}	1546712103	2062276	{'temp': 79.76, 'pressure': 1010.99, 'humidity': 81, 'temp_min': 79.76, 'temp_max': 79.76, 'sea_level': 1024.08, 'grnd_level': 1010.99}	Roebourne		{'message': 0.0974, 'country': 'AU', 'sunrise': 1546637791, 'sunset': 1546685826}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 7.74, 'deg': 246.5}
350	stations	{'all': 75}	200	{'lon': -2.76, 'lat': 50.71}	1546710600	2654726	{'temp': 37.94, 'pressure': 1039, 'humidity': 86, 'temp_min': 37.4, 'temp_max': 39.2}	West Bay		{'type': 1, 'id': 1472, 'message': 0.1239, 'country': 'GB', 'sunrise': 1546675917, 'sunset': 1546705297}	10000.0	[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]	{'speed': 2.24, 'deg': 220}
351	stations	{'all': 75}	200	{'lon': -64.78, 'lat': 32.3}	1546707300	3573197	{'temp': 75.2, 'pressure': 1014, 'humidity': 83, 'temp_min': 75.2, 'temp_max': 75.2}	Hamilton		{'type': 1, 'id': 8816, 'message': 0.0766, 'country': 'BM', 'sunrise': 1546687266, 'sunset': 1546723720}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 18.34, 'deg': 200}
352	stations	{'all': 75}	200	{'lon': -51.74, 'lat': 64.17}	1546710600	3421319	{'temp': 15.8, 'pressure': 1009, 'humidity': 52, 'temp_min': 15.8, 'temp_max': 15.8}	Nuuk		{'type': 1, 'id': 86, 'message': 0.1504, 'country': 'GL', 'sunrise': 1546693981, 'sunset': 1546710758}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 23.04, 'deg': 100}
353	stations	{'all': 75}	200	{'lon': -99.88, 'lat': 16.86}	1546710780	3533462	{'temp': 86, 'pressure': 1015, 'humidity': 58, 'temp_min': 86, 'temp_max': 86}	Acapulco		{'type': 1, 'id': 7103, 'message': 0.0182, 'country': 'MX', 'sunrise': 1546693813, 'sunset': 1546734021}	11265.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 6.93, 'deg': 190}
354	stations	{'all': 80}	200	{'lon': 142.47, 'lat': 43.28}	1546712106	2128147	{'temp': 13.88, 'pressure': 971.11, 'humidity': 82, 'temp_min': 13.88, 'temp_max': 13.88, 'sea_level': 1027.69, 'grnd_level': 971.11}	Furano		{'message': 0.0066, 'country': 'JP', 'sunrise': 1546639342, 'sunset': 1546672137}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 2.04, 'deg': 202}
355	stations	{'all': 90}	200	{'lon': 44.06, 'lat': 43.63}	1546711200	528248	{'temp': 31.44, 'pressure': 1015, 'humidity': 86, 'temp_min': 30.2, 'temp_max': 32}	Mayskiy		{'type': 1, 'id': 8967, 'message': 0.0713, 'country': 'RU', 'sunrise': 1546663028, 'sunset': 1546695702}	10000.0	[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]	{'speed': 4.47, 'deg': 60}
356	stations	{'all': 76}	200	{'lon': 25.52, 'lat': 69.47}	1546710600	779350	{'temp': 35.6, 'pressure': 1011, 'humidity': 74, 'temp_min': 35.6, 'temp_max': 35.6}	Karasjok		{'type': 1, 'id': 1646, 'message': 0.2541, 'country': 'NO', 'sunrise': 0, 'sunset': 0}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 21.92, 'deg': 270}
357	stations	{'all': 1}	200	{'lon': -89.46, 'lat': 41.37}	1546710900	4906818	{'temp': 43.14, 'pressure': 1013, 'humidity': 69, 'temp_min': 39.02, 'temp_max': 47.3}	Princeton		{'type': 1, 'id': 6216, 'message': 0.0046, 'country': 'US', 'sunrise': 1546694639, 'sunset': 1546728201}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 8.19, 'deg': 255}
358	stations	{'all': 75}	200	{'lon': -69.22, 'lat': -51.62}	1546711200	3838859	{'temp': 60.8, 'pressure': 993, 'humidity': 23, 'temp_min': 60.8, 'temp_max': 60.8}	Rio Gallegos		{'type': 1, 'id': 8293, 'message': 0.0034, 'country': 'AR', 'sunrise': 1546676948, 'sunset': 1546736126}	10000.0	[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]	{'speed': 12.75, 'deg': 290}
359	stations	{'all': 90}	200	{'lon': -70.08, 'lat': 41.69}	1546711440	4939004	{'temp': 43.75, 'pressure': 998, 'humidity': 92, 'temp_min': 42.08, 'temp_max': 46.04}	Harwich	{'1h': 0.38}	{'type': 1, 'id': 3699, 'message': 0.0054, 'country': 'US', 'sunrise': 1546690047, 'sunset': 1546723487}	2012.0	[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]	{'speed': 12.75, 'deg': 40}
360	stations	{'all': 8}	200	{'lon': 53.15, 'lat': 67.68}	1546712108	866062	{'temp': -2.19, 'pressure': 1026.55, 'humidity': 60, 'temp_min': -2.19, 'temp_max': -2.19, 'sea_level': 1029.59, 'grnd_level': 1026.55}	Iskateley		{'message': 0.1011, 'country': 'RU', 'sunrise': 1546673779, 'sunset': 1546680600}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]	{'speed': 15.01, 'deg': 221.5}
361	stations	{'all': 36}	200	{'lon': -36.86, 'lat': -9.31}	1546712109	3394841	{'temp': 87.86, 'pressure': 984.73, 'humidity': 46, 'temp_min': 87.86, 'temp_max': 87.86, 'sea_level': 1025.26, 'grnd_level': 984.73}	Minador do Negrao		{'message': 0.0653, 'country': 'BR', 'sunrise': 1546676022, 'sunset': 1546721546}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 11.77, 'deg': 102.5}
362	stations	{'all': 75}	200	{'lon': -6.98, 'lat': 52.99}	1546709400	2966837	{'temp': 43.59, 'pressure': 1036, 'humidity': 75, 'temp_min': 42.8, 'temp_max': 44.6}	Athy		{'type': 1, 'id': 1565, 'message': 0.0177, 'country': 'IE', 'sunrise': 1546677598, 'sunset': 1546705643}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 6.93, 'deg': 180}
363	stations	{'all': 0}	200	{'lon': 129.21, 'lat': 35.24}	1546711200	1842966	{'temp': 30.2, 'pressure': 1026, 'humidity': 39, 'temp_min': 30.2, 'temp_max': 30.2}	Kijang		{'type': 1, 'id': 8086, 'message': 0.0025, 'country': 'KR', 'sunrise': 1546641136, 'sunset': 1546676707}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 2.24, 'deg': 360}
364	stations	{'all': 20}	200	{'lon': 43.28, 'lat': -11.38}	1546711200	921786	{'temp': 82.4, 'pressure': 1012, 'humidity': 78, 'temp_min': 82.4, 'temp_max': 82.4}	Mitsamiouli		{'type': 1, 'id': 2129, 'message': 0.0172, 'country': 'KM', 'sunrise': 1546656566, 'sunset': 1546702523}	10000.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 3.36, 'deg': 60}
365	stations	{'all': 40}	200	{'lon': 57.7, 'lat': -20.41}	1546711200	934322	{'temp': 82.4, 'pressure': 1015, 'humidity': 83, 'temp_min': 82.4, 'temp_max': 82.4}	Mahebourg		{'type': 1, 'id': 2061, 'message': 0.0551, 'country': 'MU', 'sunrise': 1546652107, 'sunset': 1546700054}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 9.17, 'deg': 50}
366	stations	{'all': 20}	200	{'lon': -46.03, 'lat': 60.72}	1546712111	3420846	{'temp': 21.62, 'pressure': 1023.15, 'humidity': 95, 'temp_min': 21.62, 'temp_max': 21.62, 'sea_level': 1026.23, 'grnd_level': 1023.15}	Qaqortoq		{'message': 0.1093, 'country': 'GL', 'sunrise': 1546690188, 'sunset': 1546711808}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 16.02, 'deg': 74.5}
367	stations	{'all': 80}	200	{'lon': 150.8, 'lat': -2.57}	1546712111	2094342	{'temp': 83.27, 'pressure': 1019.99, 'humidity': 100, 'temp_min': 83.27, 'temp_max': 83.27, 'sea_level': 1021.04, 'grnd_level': 1019.99}	Kavieng	{'3h': 0.565}	{'message': 0.0043, 'country': 'PG', 'sunrise': 1546631653, 'sunset': 1546675813}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 16.69, 'deg': 302}
368	stations	{'all': 8}	200	{'lon': -147.72, 'lat': 64.84}	1546711080	5861897	{'temp': -33.2, 'pressure': 1015, 'humidity': 71, 'temp_min': -33.71, 'temp_max': -32.63}	Fairbanks		{'type': 1, 'id': 7684, 'message': 0.0052, 'country': 'US', 'sunrise': 1546717616, 'sunset': 1546733209}	11265.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]	{'speed': 1.59, 'deg': 219.5}
369	stations	{'all': 75}	200	{'lon': 36.2, 'lat': 36.95}	1546710600	296852	{'temp': 50.76, 'pressure': 1014, 'humidity': 93, 'temp_min': 50, 'temp_max': 51.8}	Erzin		{'type': 1, 'id': 7008, 'message': 0.0034, 'country': 'TR', 'sunrise': 1546663726, 'sunset': 1546698776}	10000.0	[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]	{'speed': 5.82, 'deg': 260}
370	stations	{'all': 32}	200	{'lon': 39.51, 'lat': 68.05}	1546712112	556268	{'temp': 8.93, 'pressure': 1000.45, 'humidity': 84, 'temp_min': 8.93, 'temp_max': 8.93, 'sea_level': 1027.97, 'grnd_level': 1000.45}	Ostrovnoy		{'message': 0.0808, 'country': 'RU', 'sunrise': 1546678280, 'sunset': 1546682649}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 16.24, 'deg': 235}
371	stations	{'all': 0}	200	{'lon': 31.79, 'lat': -5.06}	1546712113	158514	{'temp': 71.16, 'pressure': 901.56, 'humidity': 87, 'temp_min': 71.16, 'temp_max': 71.16, 'sea_level': 1021.24, 'grnd_level': 901.56}	Kaliua		{'message': 0.1404, 'country': 'TZ', 'sunrise': 1546659974, 'sunset': 1546704633}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 2.26, 'deg': 210}
372	stations	{'all': 56}	200	{'lon': -111.59, 'lat': 39.52}	1546712113	5543462	{'temp': 25.67, 'pressure': 793.67, 'humidity': 62, 'temp_min': 25.67, 'temp_max': 25.67, 'sea_level': 1038.02, 'grnd_level': 793.67}	Moroni		{'message': 0.0105, 'country': 'US', 'sunrise': 1546699621, 'sunset': 1546733843}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 3.83, 'deg': 111}
373	stations	{'all': 76}	200	{'lon': -6.59, 'lat': 62.23}	1546710600	2618795	{'temp': 46.4, 'pressure': 1021, 'humidity': 100, 'temp_min': 46.4, 'temp_max': 46.4}	Klaksvik		{'type': 1, 'id': 1596, 'message': 0.1643, 'country': 'FO', 'sunrise': 1546681663, 'sunset': 1546701396}		[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09n'}]	{'speed': 5.82}
374	stations	{'all': 76}	200	{'lon': 122.42, 'lat': 37.16}	1546712114	1786855	{'temp': 27.38, 'pressure': 1040.01, 'humidity': 92, 'temp_min': 27.38, 'temp_max': 27.38, 'sea_level': 1045.08, 'grnd_level': 1040.01}	Rongcheng		{'message': 0.0556, 'country': 'CN', 'sunrise': 1546643066, 'sunset': 1546678037}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 8.52, 'deg': 343.5}
375	stations	{'all': 0}	200	{'lon': -13.05, 'lat': 20.52}	1546712115	2381334	{'temp': 76.07, 'pressure': 1000.86, 'humidity': 13, 'temp_min': 76.07, 'temp_max': 76.07, 'sea_level': 1031.05, 'grnd_level': 1000.86}	Atar		{'message': 0.1323, 'country': 'MR', 'sunrise': 1546673375, 'sunset': 1546712770}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 9.19, 'deg': 92.5}
376	stations	{'all': 0}	200	{'lon': 136.42, 'lat': -13.85}	1546707600	2079582	{'temp': 80.6, 'pressure': 1006, 'humidity': 88, 'temp_min': 80.6, 'temp_max': 80.6}	Alyangula		{'type': 1, 'id': 9527, 'message': 0.0031, 'country': 'AU', 'sunrise': 1546633941, 'sunset': 1546680426}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 5.61, 'deg': 60.5}
377	stations	{'all': 1}	200	{'lon': -84.99, 'lat': 32.46}	1546711080	4188985	{'temp': 56.84, 'pressure': 1018, 'humidity': 37, 'temp_min': 53.06, 'temp_max': 60.08}	Columbus		{'type': 1, 'id': 3711, 'message': 0.128, 'country': 'US', 'sunrise': 1546692139, 'sunset': 1546728551}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 11.41, 'deg': 320}
378	stations	{'all': 1}	200	{'lon': -82.53, 'lat': 33.19}	1546710900	4231997	{'temp': 58.53, 'pressure': 1013, 'humidity': 47, 'temp_min': 57.38, 'temp_max': 59}	Avera		{'type': 1, 'id': 3848, 'message': 0.0547, 'country': 'US', 'sunrise': 1546691653, 'sunset': 1546727856}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 8.05, 'deg': 290}
379	stations	{'all': 0}	200	{'lon': 14.51, 'lat': -22.95}	1546707600	3359638	{'temp': 66.2, 'pressure': 1013, 'humidity': 72, 'temp_min': 66.2, 'temp_max': 66.2}	Walvis Bay		{'type': 1, 'id': 2288, 'message': 0.1114, 'country': 'NA', 'sunrise': 1546662175, 'sunset': 1546710723}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 8.05, 'deg': 330}
380	stations	{'all': 0}	200	{'lon': 14.28, 'lat': -22.12}	1546712117	3356832	{'temp': 67.07, 'pressure': 1011.88, 'humidity': 85, 'temp_min': 67.07, 'temp_max': 67.07, 'sea_level': 1025.09, 'grnd_level': 1011.88}	Henties Bay		{'message': 0.0362, 'country': 'NA', 'sunrise': 1546662330, 'sunset': 1546710678}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 4.05, 'deg': 261.5}
381	stations	{'all': 68}	200	{'lon': 147.27, 'lat': -2.02}	1546712117	2092164	{'temp': 83.63, 'pressure': 1019.1, 'humidity': 98, 'temp_min': 83.63, 'temp_max': 83.63, 'sea_level': 1021.29, 'grnd_level': 1019.1}	Lorengau		{'message': 0.0029, 'country': 'PG', 'sunrise': 1546632555, 'sunset': 1546676606}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 19.82, 'deg': 307}
382	stations	{'all': 0}	200	{'lon': 1.38, 'lat': 10.31}	1546707600	2392601	{'temp': 91.4, 'pressure': 1014, 'humidity': 11, 'temp_min': 91.4, 'temp_max': 91.4}	Natitingou		{'type': 1, 'id': 1211, 'message': 0.0269, 'country': 'BJ', 'sunrise': 1546668818, 'sunset': 1546710395}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 5.82, 'deg': 40}
383	stations	{'all': 40}	200	{'lon': 57.76, 'lat': -20.21}	1546711200	1106643	{'temp': 82.4, 'pressure': 1015, 'humidity': 83, 'temp_min': 82.4, 'temp_max': 82.4}	Quatre Cocos		{'type': 1, 'id': 2061, 'message': 0.3241, 'country': 'MU', 'sunrise': 1546652116, 'sunset': 1546700017}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 9.17, 'deg': 50}
384	stations	{'all': 48}	200	{'lon': 172.64, 'lat': -43.53}	1546711200	2192362	{'temp': 77, 'pressure': 1004, 'humidity': 41, 'temp_min': 77, 'temp_max': 77}	Christchurch		{'type': 1, 'id': 7348, 'message': 0.1243, 'country': 'NZ', 'sunrise': 1546620961, 'sunset': 1546675998}	10000.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 23.04, 'deg': 300}
385	stations	{'all': 0}	200	{'lon': -74.26, 'lat': 8.56}	1546712119	3792380	{'temp': 94.7, 'pressure': 990.73, 'humidity': 43, 'temp_min': 94.7, 'temp_max': 94.7, 'sea_level': 1020.07, 'grnd_level': 990.73}	Tiquisio		{'message': 0.0039, 'country': 'CO', 'sunrise': 1546686798, 'sunset': 1546728733}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 2.37, 'deg': 314.5}
386	stations	{'all': 0}	200	{'lon': 176.62, 'lat': -39.89}	1546712204	2185329	{'temp': 55.23, 'pressure': 968.43, 'humidity': 75, 'temp_min': 55.23, 'temp_max': 55.23, 'sea_level': 1028.3, 'grnd_level': 968.43}	Otane		{'message': 0.1637, 'country': 'NZ', 'sunrise': 1546620734, 'sunset': 1546674317}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 4.61, 'deg': 281}
387	stations	{'all': 8}	200	{'lon': 110.46, 'lat': 51.36}	1546712121	2022463	{'temp': -23.97, 'pressure': 923.61, 'humidity': 32, 'temp_min': -23.97, 'temp_max': -23.97, 'sea_level': 1053.99, 'grnd_level': 923.61}	Khilok		{'message': 0.1056, 'country': 'RU', 'sunrise': 1546648932, 'sunset': 1546677919}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]	{'speed': 2.59, 'deg': 242}
388	stations	{'all': 48}	200	{'lon': 96.11, 'lat': 52.47}	1546712121	1489401	{'temp': -29.33, 'pressure': 884.46, 'humidity': 0, 'temp_min': -29.33, 'temp_max': -29.33, 'sea_level': 1063.92, 'grnd_level': 884.46}	Toora-Khem		{'message': 0.0036, 'country': 'RU', 'sunrise': 1546652703, 'sunset': 1546681040}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 2.71, 'deg': 209.5}
389	stations	{'all': 90}	200	{'lon': -89.07, 'lat': 21.05}	1546710600	3526662	{'temp': 78.8, 'pressure': 1020, 'humidity': 61, 'temp_min': 78.8, 'temp_max': 78.8}	Teya		{'type': 1, 'id': 7140, 'message': 0.0034, 'country': 'MX', 'sunrise': 1546691683, 'sunset': 1546730963}	11265.0	[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]	{'speed': 10.29, 'deg': 20}
390	stations	{'all': 12}	200	{'lon': 29.06, 'lat': -25.11}	1546712122	955313	{'temp': 75.98, 'pressure': 900.91, 'humidity': 60, 'temp_min': 75.98, 'temp_max': 75.98, 'sea_level': 1022.06, 'grnd_level': 900.91}	Siyabuswa		{'message': 0.0071, 'country': 'ZA', 'sunrise': 1546658413, 'sunset': 1546707498}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 5.5, 'deg': 186.5}
391	stations	{'all': 80}	200	{'lon': -45.24, 'lat': 60.14}	1546712123	3421765	{'temp': 27.51, 'pressure': 1014.39, 'humidity': 92, 'temp_min': 27.51, 'temp_max': 27.51, 'sea_level': 1026.76, 'grnd_level': 1014.39}	Nanortalik		{'message': 0.1494, 'country': 'GL', 'sunrise': 1546689678, 'sunset': 1546711938}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 5.95, 'deg': 131.5}
392	stations	{'all': 20}	200	{'lon': -97.07, 'lat': 15.86}	1546710060	3520994	{'temp': 84.2, 'pressure': 1018, 'humidity': 66, 'temp_min': 84.2, 'temp_max': 84.2}	Puerto Escondido		{'type': 1, 'id': 7157, 'message': 0.1639, 'country': 'MX', 'sunrise': 1546693031, 'sunset': 1546733454}	16093.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 9.17, 'deg': 180}
393	stations	{'all': 75}	200	{'lon': 20.24, 'lat': 43.52}	1546711200	789988	{'temp': 25.09, 'pressure': 1011, 'humidity': 92, 'temp_min': 21.2, 'temp_max': 28.4}	Mana		{'type': 1, 'id': 7042, 'message': 0.0036, 'country': 'RS', 'sunrise': 1546668723, 'sunset': 1546701445}	5000.0	[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]	{'speed': 8.05, 'deg': 250}
394	stations	{'all': 32}	200	{'lon': 147.95, 'lat': 62.72}	1546712124	2124611	{'temp': -42.65, 'pressure': 904.32, 'humidity': 0, 'temp_min': -42.65, 'temp_max': -42.65, 'sea_level': 1037.38, 'grnd_level': 904.32}	Kholodnyy		{'message': 0.0324, 'country': 'RU', 'sunrise': 1546644945, 'sunset': 1546663912}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 2.59, 'deg': 298.5}
395	stations	{'all': 76}	200	{'lon': 27.81, 'lat': 57.89}	1546711200	511785	{'temp': 21.2, 'pressure': 1016, 'humidity': 85, 'temp_min': 21.2, 'temp_max': 21.2}	Samarina		{'type': 1, 'id': 8928, 'message': 0.1221, 'country': 'RU', 'sunrise': 1546671063, 'sunset': 1546695476}	8000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 6.71, 'deg': 330}
396	stations	{'all': 90}	200	{'lon': -68.52, 'lat': 63.75}	1546707600	5983720	{'temp': -11.21, 'pressure': 1000, 'humidity': 76, 'temp_min': -11.21, 'temp_max': -11.21}	Iqaluit		{'type': 1, 'id': 797, 'message': 0.0038, 'country': 'CA', 'sunrise': 1546697645, 'sunset': 1546715150}	16093.0	[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]	{'speed': 5.82, 'deg': 330}
397	stations	{'all': 24}	200	{'lon': 23.61, 'lat': 1.23}	1546712210	219414	{'temp': 76.25, 'pressure': 974.76, 'humidity': 89, 'temp_min': 76.25, 'temp_max': 76.25, 'sea_level': 1023.72, 'grnd_level': 974.76}	Basoko		{'message': 0.1621, 'country': 'CD', 'sunrise': 1546662568, 'sunset': 1546705969}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 4.72, 'deg': 223}
398	stations	{'all': 88}	200	{'lon': 72.4, 'lat': 57.51}	1546712126	1489661	{'temp': 11.45, 'pressure': 1033.93, 'humidity': 78, 'temp_min': 11.45, 'temp_max': 11.45, 'sea_level': 1044.83, 'grnd_level': 1033.93}	Tevriz		{'message': 0.0363, 'country': 'RU', 'sunrise': 1546660202, 'sunset': 1546684927}		[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]	{'speed': 5.61, 'deg': 214.5}
